transaction_id,date,timestamp,company_name,ticker_symbol,sector,country,currency,transaction_type,price_per_share,volume,transaction_value,market_cap_msek,pe_ratio,earnings_msek,revenue_msek,debt_to_equity,return_on_equity,dividend_yield,beta,sharpe_ratio,daily_return,spread_pct,portfolio_type,risk_rating,analyst_rating,esg_score,credit_rating,var_95,liquidity_score,quarter,fiscal_year
TXN103964,2023-12-12,2023-12-12 14:00:19,Boliden,BOLI,Materials,Sweden,SEK,SPLIT,70244.46,5082,356982352.26,120878.11,16.12,7497.43,41747.99,0.804,0.1524,0.003,1.93,0.481,0.001454,0.0109,GROWTH,HIGH,HOLD,71.5,A+,7725552.23,5.1,Q4,2023
TXN103965,2023-12-12,2023-12-12 11:29:12,SSAB,SSAB,Materials,Sweden,SEK,SELL,90945.51,15172,1379825308.1,75965.46,15.43,4921.7,19754.81,2.329,0.2997,0.03,1.707,1.177,-0.009838,0.0037,GROWTH,MEDIUM,HOLD,58.0,BB+,34080856.78,5.8,Q4,2023
TXN103966,2023-12-12,2023-12-12 15:08:27,SEB,SEB,Financials,Sweden,SEK,BUY,165553.93,3577,592186424.26,244560.71,11.51,21238.83,169640.74,0.893,0.208,0.0115,1.907,2.223,0.012661,0.0074,FIXED_INCOME,MEDIUM,SELL,83.7,BBB+,4073278.04,8.8,Q4,2023
TXN103967,2023-12-13,2023-12-13 13:09:16,Nordea Bank,NORD,Financials,Finland,EUR,BUY,380477.87,3584,1363632691.98,341656.02,11.2,30514.15,218069.93,0.832,0.2921,0.0193,1.406,0.853,0.019986,0.0017,EQUITY,LOW,BUY,81.4,AA+,32820924.5,6.5,Q4,2023
TXN103970,2023-12-14,2023-12-14 09:34:47,SEB,SEB,Financials,Sweden,SEK,BUY,664557.32,1357,901804287.87,373973.76,12.2,30645.66,568704.14,2.423,0.2294,0.0368,1.974,2.001,-0.007293,0.0052,EQUITY,MEDIUM,STRONG_SELL,62.9,BBB+,20559698.84,5.4,Q4,2023
TXN103968,2023-12-14,2023-12-14 11:58:53,Atlas Copco,ATLA,Industrials,Sweden,SEK,BUY,309899.76,8961,2777011775.09,607869.19,15.34,39631.18,210773.6,1.378,0.2043,0.008,1.213,1.271,-0.01842,0.0093,GROWTH,MEDIUM,HOLD,43.5,A,59478099.3,9.6,Q4,2023
TXN103969,2023-12-14,2023-12-14 14:17:43,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,BUY,287845.01,822,236608600.04,171628.37,34.97,4907.48,58744.63,1.771,0.2973,0.0506,1.561,2.23,-0.009347,0.0165,VALUE,LOW,BUY,88.3,A,4506314.68,4.2,Q4,2023
TXN103971,2023-12-15,2023-12-15 10:47:39,Alfa Laval,ALFA,Industrials,Sweden,SEK,SELL,131996.3,4674,616950724.03,212703.33,16.43,12946.07,60520.51,0.974,0.3222,0.0247,0.965,2.467,0.008547,0.0025,VALUE,LOW,HOLD,76.1,A-,14331169.09,8.6,Q4,2023
TXN103972,2023-12-15,2023-12-15 12:46:19,Investor AB,INVE,Financials,Sweden,SEK,RIGHTS_ISSUE,489007.87,6829,3339434717.02,777237.0,11.29,68839.48,353687.41,1.529,0.2132,0.0389,1.445,1.897,-0.008791,0.0198,FIXED_INCOME,MEDIUM,STRONG_BUY,79.6,AA-,47380588.3,6.5,Q4,2023
TXN103973,2023-12-15,2023-12-15 15:16:14,H&M,H&M,Consumer Discretionary,Sweden,SEK,BUY,193278.54,1317,254547832.53,181335.48,26.98,6720.92,29955.81,0.579,0.1992,0.0359,1.896,1.049,-0.031007,0.0068,VALUE,VERY_HIGH,HOLD,78.4,A,3915458.73,8.9,Q4,2023
TXN103974,2023-12-16,2023-12-16 14:51:15,Atlas Copco,ATLA,Industrials,Sweden,SEK,DIVIDEND,1257633.77,8796,11062146622.13,848864.8,23.25,36502.75,433407.24,2.098,0.1541,0.0562,0.949,-0.232,0.016675,0.0022,VALUE,MEDIUM,SELL,85.8,A-,301883079.04,4.5,Q4,2023
TXN103975,2023-12-16,2023-12-16 16:11:56,SEB,SEB,Financials,Sweden,SEK,BUY,242216.37,4499,1089731469.62,305583.43,9.61,31795.51,597154.33,1.591,0.2439,0.009,1.269,0.656,-0.010585,0.0024,MIXED,LOW,HOLD,65.8,A,32034414.79,7.7,Q4,2023
TXN103976,2023-12-16,2023-12-16 14:34:15,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,132801.51,8214,1090831618.35,100457.92,27.95,3593.75,28850.01,0.985,0.2005,0.0123,1.871,0.904,0.010343,0.0049,EQUITY,VERY_HIGH,SELL,32.5,A-,14594503.21,7.7,Q4,2023
TXN103977,2023-12-17,2023-12-17 13:12:52,Sandvik,SAND,Industrials,Sweden,SEK,SELL,217122.85,2407,522614701.1,274298.09,14.72,18638.01,137491.14,1.347,0.2994,0.0463,1.654,1.537,0.007244,0.0118,FIXED_INCOME,MEDIUM,SELL,94.1,AA-,3251908.68,5.6,Q4,2023
TXN103978,2023-12-18,2023-12-18 10:05:45,Ericsson,ERIC,Technology,Sweden,SEK,BUY,309805.42,774,239789397.95,339313.96,53.87,6299.09,111797.42,2.393,0.3116,0.0543,1.065,0.991,0.006749,0.0133,FIXED_INCOME,HIGH,HOLD,80.9,A-,3440615.88,5.4,Q4,2023
TXN103979,2023-12-19,2023-12-19 16:25:01,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,55602.73,1620,90076416.93,110897.52,27.16,4083.2,20981.31,1.709,0.3412,0.0339,1.6,2.049,0.013464,0.0155,VALUE,HIGH,STRONG_SELL,44.9,A,3320241.1,7.2,Q4,2023
TXN103980,2023-12-19,2023-12-19 14:55:29,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,174359.79,2772,483325335.64,113381.33,27.47,4126.84,60771.48,0.828,0.1531,0.0008,1.126,0.576,-0.00965,0.0084,MIXED,MEDIUM,SELL,32.4,AA,16535978.39,9.1,Q4,2023
TXN103983,2023-12-20,2023-12-20 14:15:27,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,BUY,178922.8,703,125782730.98,112036.82,28.3,3959.5,27352.31,2.13,0.2693,0.0103,1.498,0.151,0.008442,0.0138,FIXED_INCOME,HIGH,STRONG_SELL,76.1,BBB,2110809.8,7.2,Q4,2023
TXN103981,2023-12-20,2023-12-20 13:31:21,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,313052.32,1851,579459848.77,468186.08,42.59,10993.27,137201.0,1.021,0.185,0.0452,1.719,1.724,0.009842,0.0147,VALUE,VERY_HIGH,BUY,40.1,A,16496930.88,3.9,Q4,2023
TXN103982,2023-12-20,2023-12-20 13:46:49,Essity,ESSI,Consumer Staples,Sweden,SEK,SELL,319023.19,2761,880823019.1,257901.56,20.04,12870.37,52619.7,1.587,0.051,0.0125,0.844,0.241,0.039662,0.0194,GROWTH,LOW,HOLD,56.0,A+,26824251.42,10.0,Q4,2023
TXN103984,2023-12-20,2023-12-20 16:54:17,Telia Company,TELI,Communication Services,Sweden,SEK,DIVIDEND,106969.69,13313,1424087447.45,116656.39,21.46,5435.62,59254.32,0.347,0.0765,0.0586,0.509,1.57,-0.009744,0.0104,VALUE,MEDIUM,HOLD,80.1,BB,24171713.1,4.1,Q4,2023
TXN103986,2023-12-21,2023-12-21 13:08:05,Investor AB,INVE,Financials,Sweden,SEK,BUY,578333.74,8116,4693756669.2,791925.32,12.3,64408.96,286671.77,0.672,0.139,0.0558,1.549,-0.305,0.016885,0.0189,FIXED_INCOME,HIGH,HOLD,58.9,AA-,61598049.15,7.3,Q4,2023
TXN103985,2023-12-21,2023-12-21 15:51:04,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,385674.49,5399,2082256560.72,202449.98,50.73,3990.94,53833.4,1.003,0.0934,0.0585,0.928,0.308,-0.017308,0.0102,GROWTH,MEDIUM,BUY,94.9,BBB,30728145.33,8.1,Q4,2023
TXN103989,2023-12-22,2023-12-22 10:52:21,SSAB,SSAB,Materials,Sweden,SEK,BUY,40691.47,1187,48300774.72,46743.25,14.97,3122.69,21767.09,1.129,0.2447,0.025,1.099,1.453,0.001108,0.0042,MIXED,LOW,STRONG_BUY,58.2,A-,1190672.03,6.6,Q4,2023
TXN103987,2023-12-22,2023-12-22 13:23:01,Swedbank,SWED,Financials,Sweden,SEK,RIGHTS_ISSUE,77035.73,4726,364070846.82,140226.08,13.16,10655.65,60855.04,1.227,0.2982,0.0225,0.733,0.892,0.008346,0.0134,MIXED,LOW,HOLD,90.2,BBB+,9118487.56,3.7,Q4,2023
TXN103988,2023-12-22,2023-12-22 14:59:53,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,SELL,41554.57,8594,357120002.28,67549.55,18.99,3556.97,28841.23,2.133,0.3438,0.0186,1.075,0.957,-0.019009,0.0127,EQUITY,VERY_HIGH,SELL,74.6,AA,2225351.25,5.4,Q4,2023
TXN103990,2023-12-23,2023-12-23 11:20:50,Swedbank,SWED,Financials,Sweden,SEK,BUY,123434.14,213,26291472.2,196316.69,10.98,17881.11,94883.1,0.822,0.2283,0.0362,0.958,1.215,-0.023063,0.0124,GROWTH,LOW,SELL,54.0,A+,599605.06,8.7,Q4,2023
TXN103991,2023-12-24,2023-12-24 15:25:19,Telia Company,TELI,Communication Services,Sweden,SEK,DIVIDEND,97485.2,7784,758824786.09,132907.08,14.97,8877.96,113237.06,0.424,0.0873,0.0152,1.548,1.516,-0.00197,0.0075,VALUE,MEDIUM,SELL,87.9,A+,11521851.94,6.5,Q4,2023
TXN103992,2023-12-24,2023-12-24 10:54:59,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,120966.08,3259,394228464.36,230716.57,19.77,11668.21,70298.73,0.701,0.2533,0.0279,1.6,2.068,-0.005478,0.0153,FIXED_INCOME,VERY_HIGH,BUY,92.9,BBB-,10697485.35,6.2,Q4,2023
TXN103993,2023-12-24,2023-12-24 16:55:17,Sandvik,SAND,Industrials,Sweden,SEK,SELL,498524.74,7416,3697059436.68,337500.36,19.02,17741.51,80755.11,0.334,0.2299,0.0315,0.559,-0.462,0.017204,0.0162,EQUITY,VERY_HIGH,BUY,68.4,A-,115429744.63,9.8,Q4,2023
TXN103994,2023-12-24,2023-12-24 14:49:45,SEB,SEB,Financials,Sweden,SEK,BUY,282107.88,166,46829907.38,371413.61,15.47,24009.72,139995.27,1.5,0.0694,0.0093,1.069,1.449,0.053576,0.0187,FIXED_INCOME,HIGH,HOLD,88.9,BBB,1297770.53,5.4,Q4,2023
TXN103995,2023-12-25,2023-12-25 13:11:24,Boliden,BOLI,Materials,Sweden,SEK,BUY,63006.54,6104,384591931.86,106727.4,15.33,6961.08,36423.66,0.442,0.0975,0.0399,1.058,0.608,-0.015555,0.0138,EQUITY,LOW,BUY,93.4,BBB-,430031.0,4.3,Q4,2023
TXN103996,2023-12-26,2023-12-26 09:42:16,Nordea Bank,NORD,Financials,Finland,EUR,SELL,807700.36,833,672814397.46,545998.73,9.6,56854.08,472617.12,2.028,0.2553,0.0364,1.896,-0.124,-0.005034,0.0124,MIXED,MEDIUM,STRONG_BUY,50.3,AA,13460076.56,8.5,Q4,2023
TXN103997,2023-12-26,2023-12-26 12:15:50,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,BUY,46067.47,3374,155431651.71,31283.7,16.67,1876.35,13215.29,1.731,0.321,0.0458,0.619,-0.003,-0.018015,0.0016,VALUE,LOW,HOLD,85.7,BBB+,1777419.12,4.6,Q4,2023
TXN103999,2023-12-27,2023-12-27 12:45:51,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,SELL,116490.52,18259,2127000419.54,133646.4,15.71,8506.14,136319.93,1.844,0.2706,0.0538,1.365,0.711,-0.000128,0.0065,MIXED,MEDIUM,STRONG_BUY,92.4,A,18153466.33,3.1,Q4,2023
TXN103998,2023-12-27,2023-12-27 10:19:49,Swedbank,SWED,Financials,Sweden,SEK,BUY,194657.62,2823,549518453.44,211217.4,12.27,17218.7,104880.51,1.77,0.0727,0.0366,0.589,1.981,-0.002931,0.0085,GROWTH,MEDIUM,STRONG_BUY,45.8,BBB,14486168.48,3.1,Q4,2023
TXN104000,2023-12-28,2023-12-28 15:14:42,Ericsson,ERIC,Technology,Sweden,SEK,SELL,247691.92,771,190970467.87,271644.07,50.35,5395.17,44739.74,2.207,0.2729,0.0361,1.556,1.808,-0.015435,0.0192,GROWTH,MEDIUM,HOLD,68.7,A-,5327282.97,5.4,Q4,2023
TXN104001,2023-12-28,2023-12-28 10:58:43,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,141940.5,3717,527592828.61,191346.11,26.9,7112.83,41971.59,0.591,0.2549,0.0527,1.986,1.555,0.028306,0.0047,FIXED_INCOME,MEDIUM,STRONG_BUY,64.1,BBB,8415485.95,8.3,Q4,2023
TXN104002,2023-12-28,2023-12-28 10:31:33,Volvo AB,VOLV,Industrials,Sweden,SEK,SELL,341210.54,6933,2365612679.16,509563.98,18.31,27835.28,463362.36,1.287,0.3005,0.0006,0.654,1.928,-0.014215,0.0068,EQUITY,MEDIUM,BUY,91.9,AA,34965742.2,4.7,Q4,2023
TXN104003,2023-12-28,2023-12-28 11:59:07,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,176834.93,562,99381230.97,117402.67,22.74,5162.48,55479.99,1.359,0.0519,0.0361,0.502,1.428,-0.024325,0.0163,FIXED_INCOME,LOW,HOLD,85.7,A-,1022356.81,8.8,Q4,2023
TXN104004,2023-12-29,2023-12-29 16:05:58,H&M,H&M,Consumer Discretionary,Sweden,SEK,SELL,232743.17,6322,1471402309.21,220289.9,23.07,9550.71,51454.41,2.334,0.2,0.0106,0.714,0.407,0.010196,0.0138,MIXED,MEDIUM,HOLD,81.0,BB,10033808.95,4.6,Q4,2023
TXN104005,2023-12-29,2023-12-29 14:10:13,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,SELL,23616.9,2008,47422729.08,38870.06,19.98,1945.91,9672.74,0.935,0.1674,0.0569,1.192,1.676,0.000517,0.0069,MIXED,HIGH,HOLD,32.5,AAA,385108.46,3.4,Q4,2023
TXN104006,2023-12-29,2023-12-29 11:27:56,Telia Company,TELI,Communication Services,Sweden,SEK,RIGHTS_ISSUE,75396.79,1207,91003928.11,121357.76,29.8,4072.65,30287.76,1.47,0.1159,0.0123,0.993,2.005,0.000979,0.0146,MIXED,MEDIUM,HOLD,66.7,BBB+,1858718.72,7.9,Q4,2023
TXN104008,2023-12-30,2023-12-30 10:31:12,Alfa Laval,ALFA,Industrials,Sweden,SEK,BUY,112873.98,392,44246598.62,217474.86,20.45,10634.04,75313.9,2.245,0.2217,0.0504,1.6,1.098,-0.015414,0.0083,EQUITY,HIGH,HOLD,42.4,BB+,1412910.75,3.3,Q4,2023
TXN104007,2023-12-30,2023-12-30 13:17:54,SKF,SKF,Industrials,Sweden,SEK,DIVIDEND,117862.34,12532,1477050885.4,123804.98,22.76,5438.69,40624.21,2.132,0.1065,0.0282,0.848,-0.127,0.002325,0.0076,GROWTH,MEDIUM,HOLD,78.3,BBB,45723020.95,5.5,Q4,2023
TXN104009,2023-12-31,2023-12-31 15:50:21,Swedbank,SWED,Financials,Sweden,SEK,BUY,322501.03,3122,1006848210.11,244570.94,13.02,18790.17,224170.71,1.371,0.1208,0.001,1.317,0.581,-0.010473,0.0011,EQUITY,HIGH,SELL,77.5,AA,35057950.17,6.2,Q4,2023
TXN104010,2023-12-31,2023-12-31 16:29:28,SEB,SEB,Financials,Sweden,SEK,BUY,165009.37,3265,538755584.04,301376.27,17.39,17325.72,310200.91,0.444,0.3111,0.0532,1.059,1.121,0.031162,0.0066,FIXED_INCOME,MEDIUM,BUY,88.2,A+,15618218.04,9.3,Q4,2023
TXN104011,2023-12-31,2023-12-31 15:25:43,SEB,SEB,Financials,Sweden,SEK,DIVIDEND,413740.51,4973,2057531574.22,378535.84,12.28,30814.77,264925.88,1.888,0.1394,0.0037,0.871,1.766,0.017923,0.0125,VALUE,MEDIUM,BUY,48.3,AA-,31494987.83,4.2,Q4,2023
TXN104012,2024-01-01,2024-01-01 12:12:29,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,SELL,170682.22,3082,526042589.42,187357.73,28.17,6651.58,77477.5,1.175,0.1307,0.0411,1.801,0.702,-0.00715,0.0125,GROWTH,LOW,HOLD,88.0,AA,13205739.09,9.1,Q1,2024
TXN104013,2024-01-01,2024-01-01 13:58:03,Volvo AB,VOLV,Industrials,Sweden,SEK,RIGHTS_ISSUE,575359.61,57864,33292608267.74,332379.6,12.74,26093.45,116876.37,0.346,0.2878,0.0544,1.903,2.092,-0.002585,0.0025,EQUITY,LOW,BUY,78.4,AA,973959575.81,6.5,Q1,2024
TXN104014,2024-01-02,2024-01-02 11:52:28,Ericsson,ERIC,Technology,Sweden,SEK,BUY,100402.8,3976,399201531.18,187723.75,43.25,4340.06,36738.89,1.548,0.2115,0.0594,1.795,-0.489,-0.007965,0.015,MIXED,HIGH,HOLD,86.5,A+,9298771.19,5.6,Q1,2024
TXN104015,2024-01-02,2024-01-02 09:59:59,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,BUY,36429.41,4497,163823060.39,67165.44,32.46,2069.29,21497.0,2.098,0.1286,0.0349,1.902,1.034,0.009542,0.006,EQUITY,LOW,STRONG_BUY,37.8,BBB+,5126161.57,6.6,Q1,2024
TXN104016,2024-01-02,2024-01-02 09:02:01,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,136741.22,1090,149047928.37,115942.71,12.91,8984.26,172439.54,2.329,0.0934,0.03,1.692,2.286,0.028549,0.0072,MIXED,LOW,HOLD,70.5,AAA,4358258.18,9.2,Q1,2024
TXN104017,2024-01-03,2024-01-03 11:46:08,SEB,SEB,Financials,Sweden,SEK,SELL,330891.83,1918,634650524.66,290781.35,17.72,16407.68,77347.88,0.239,0.1909,0.0061,0.698,-0.496,0.00597,0.0161,GROWTH,LOW,STRONG_BUY,73.0,A,13016204.16,4.0,Q1,2024
TXN104018,2024-01-04,2024-01-04 11:20:29,H&M,H&M,Consumer Discretionary,Sweden,SEK,RIGHTS_ISSUE,222247.41,9401,2089347940.2,237236.34,16.43,14438.91,173741.71,1.283,0.1247,0.0558,1.713,0.33,0.004314,0.006,MIXED,MEDIUM,HOLD,73.2,BBB,39366672.44,9.2,Q1,2024
TXN104019,2024-01-04,2024-01-04 15:01:38,Atlas Copco,ATLA,Industrials,Sweden,SEK,SPLIT,404376.84,9687,3917198495.59,605994.82,22.11,27402.9,136243.78,1.144,0.144,0.0228,0.636,1.413,0.005362,0.0076,EQUITY,VERY_HIGH,HOLD,75.8,A-,122891250.92,5.2,Q1,2024
TXN104020,2024-01-06,2024-01-06 10:49:58,Spotify,SPOT,Technology,Sweden,SEK,SPLIT,491652.73,24689,12138414244.8,321426.31,50.02,6425.53,36789.47,1.254,0.259,0.0468,1.544,1.936,0.003589,0.0026,FIXED_INCOME,MEDIUM,HOLD,62.4,BBB-,311840429.88,5.9,Q1,2024
TXN104021,2024-01-06,2024-01-06 10:31:10,Atlas Copco,ATLA,Industrials,Sweden,SEK,SELL,520623.22,4728,2461506603.79,805393.96,16.36,49236.29,313899.48,0.244,0.1225,0.0584,1.405,0.02,-0.034062,0.0042,GROWTH,MEDIUM,HOLD,58.5,BBB,70223464.03,6.1,Q1,2024
TXN104022,2024-01-06,2024-01-06 10:12:24,Ericsson,ERIC,Technology,Sweden,SEK,SELL,126326.37,1233,155760411.66,242219.87,26.71,9069.67,62339.28,1.206,0.127,0.0354,0.875,0.149,-0.006738,0.0198,FIXED_INCOME,LOW,HOLD,84.7,BBB+,2073451.78,3.2,Q1,2024
TXN104023,2024-01-07,2024-01-07 14:45:09,SSAB,SSAB,Materials,Sweden,SEK,SPLIT,40909.67,8013,327809198.83,75925.96,16.02,4739.3,54416.95,1.272,0.1096,0.0554,1.336,0.671,0.011851,0.0068,MIXED,HIGH,BUY,65.7,BBB,3378728.71,7.6,Q1,2024
TXN104024,2024-01-08,2024-01-08 11:58:46,SKF,SKF,Industrials,Sweden,SEK,SELL,222832.37,4462,994278040.12,163716.21,22.24,7362.85,59320.74,2.352,0.0547,0.027,1.861,1.588,-0.019927,0.0078,GROWTH,VERY_HIGH,BUY,70.8,A+,4128416.68,6.5,Q1,2024
TXN104025,2024-01-08,2024-01-08 11:36:46,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,256731.08,1658,425660133.13,370564.92,19.19,19309.69,97487.62,1.794,0.3003,0.0574,1.781,2.315,0.01466,0.0019,VALUE,HIGH,SELL,68.7,BBB-,1817415.94,3.5,Q1,2024
TXN104028,2024-01-09,2024-01-09 11:10:09,Atlas Copco,ATLA,Industrials,Sweden,SEK,BUY,468890.49,9996,4687029338.85,863546.67,22.56,38281.95,221002.61,0.374,0.1278,0.0505,1.592,2.388,-0.016306,0.0122,FIXED_INCOME,VERY_HIGH,BUY,77.6,A+,93226669.27,4.2,Q1,2024
TXN104026,2024-01-09,2024-01-09 14:08:46,Alfa Laval,ALFA,Industrials,Sweden,SEK,SPLIT,360645.98,4322,1558711923.75,282447.09,12.97,21776.39,128411.48,2.311,0.1757,0.0462,1.7,-0.469,-0.014152,0.0083,FIXED_INCOME,HIGH,HOLD,92.8,AA-,27623635.19,8.9,Q1,2024
TXN104027,2024-01-09,2024-01-09 14:52:57,Telia Company,TELI,Communication Services,Sweden,SEK,DIVIDEND,161752.44,25065,4054324999.34,137605.1,17.86,7704.39,126594.91,0.542,0.2198,0.0569,1.889,-0.16,0.029424,0.0094,VALUE,HIGH,STRONG_SELL,77.6,BBB,99625213.01,4.7,Q1,2024
TXN104029,2024-01-10,2024-01-10 12:57:33,Essity,ESSI,Consumer Staples,Sweden,SEK,SELL,198440.69,1120,222253571.74,178493.68,22.71,7859.28,51605.67,0.65,0.2233,0.0041,0.67,1.635,-0.037799,0.0107,FIXED_INCOME,LOW,HOLD,88.5,AAA,1028571.18,9.2,Q1,2024
TXN104035,2024-01-11,2024-01-11 11:24:38,Ericsson,ERIC,Technology,Sweden,SEK,SELL,158912.09,3522,559688390.16,261025.45,49.4,5284.4,25063.36,0.405,0.2265,0.0032,1.737,1.5,-0.023107,0.0158,VALUE,MEDIUM,SELL,38.8,BBB-,7220159.98,4.5,Q1,2024
TXN104034,2024-01-11,2024-01-11 09:35:29,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,597498.33,5536,3307750744.93,508363.1,35.27,14415.1,112774.0,0.379,0.2198,0.0576,0.926,2.288,0.00571,0.0102,EQUITY,MEDIUM,BUY,63.8,BBB+,72822892.28,7.9,Q1,2024
TXN104033,2024-01-11,2024-01-11 14:02:30,H&M,H&M,Consumer Discretionary,Sweden,SEK,BUY,184640.13,1249,230615517.64,172740.78,30.78,5612.69,24005.51,0.351,0.2086,0.0384,0.526,0.044,-0.034775,0.017,VALUE,MEDIUM,HOLD,49.8,AA,6479812.11,6.7,Q1,2024
TXN104036,2024-01-11,2024-01-11 11:53:54,Alfa Laval,ALFA,Industrials,Sweden,SEK,BUY,226161.71,1373,310520034.68,210421.48,15.89,13239.89,54199.52,1.667,0.103,0.0332,1.823,1.185,-0.022104,0.0094,EQUITY,LOW,BUY,50.8,BB,11021511.62,7.1,Q1,2024
TXN104031,2024-01-11,2024-01-11 12:50:22,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,67222.58,10197,685468603.87,108821.79,19.51,5577.79,36463.37,2.036,0.1521,0.0259,0.998,0.362,-2.4e-05,0.0183,GROWTH,MEDIUM,BUY,51.8,BBB,15653790.45,9.1,Q1,2024
TXN104030,2024-01-11,2024-01-11 11:00:18,SSAB,SSAB,Materials,Sweden,SEK,BUY,21383.7,3989,85299585.86,42036.57,8.79,4780.01,37839.86,1.608,0.3074,0.0161,0.877,0.478,0.00837,0.0115,VALUE,MEDIUM,HOLD,77.1,BBB,2413044.29,4.4,Q1,2024
TXN104032,2024-01-11,2024-01-11 12:27:27,Sandvik,SAND,Industrials,Sweden,SEK,BUY,299504.7,123,36839078.54,259373.58,21.66,11977.41,60835.36,1.337,0.2182,0.0043,1.892,1.523,-0.004548,0.017,FIXED_INCOME,MEDIUM,BUY,35.6,BBB+,1466297.98,9.1,Q1,2024
TXN104037,2024-01-12,2024-01-12 09:06:00,Atlas Copco,ATLA,Industrials,Sweden,SEK,SPLIT,643848.36,10102,6504156091.22,654207.57,23.01,28433.3,140281.88,0.959,0.2319,0.0056,0.539,1.947,-0.003888,0.0101,GROWTH,HIGH,HOLD,69.9,BBB+,148427167.51,6.6,Q1,2024
TXN104038,2024-01-12,2024-01-12 11:25:06,Alfa Laval,ALFA,Industrials,Sweden,SEK,SPLIT,133512.93,1658,221364436.81,159539.49,15.4,10357.98,58327.24,0.584,0.2933,0.0103,1.657,1.952,0.000905,0.016,EQUITY,HIGH,BUY,42.9,BBB-,1893594.96,5.3,Q1,2024
TXN104039,2024-01-12,2024-01-12 12:57:35,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,76522.31,19309,1477569325.03,128097.52,20.92,6124.47,25014.98,1.806,0.2777,0.0119,1.569,1.172,-0.017502,0.0185,VALUE,LOW,SELL,50.5,A,33038058.27,5.9,Q1,2024
TXN104043,2024-01-13,2024-01-13 11:13:13,ABB Ltd,ABB,Industrials,Switzerland,CHF,DIVIDEND,522644.46,10739,5612678877.49,902959.99,13.31,67852.43,723587.97,1.176,0.2244,0.0483,0.861,1.823,-0.00116,0.0115,FIXED_INCOME,HIGH,SELL,82.7,A,75083493.48,9.2,Q1,2024
TXN104040,2024-01-13,2024-01-13 10:54:31,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,BUY,38886.19,2337,90877018.3,67594.37,31.01,2179.85,14353.44,1.145,0.1917,0.0191,1.521,2.176,0.053927,0.0011,FIXED_INCOME,LOW,STRONG_BUY,72.4,A-,1084122.0,10.0,Q1,2024
TXN104042,2024-01-13,2024-01-13 14:28:48,Alfa Laval,ALFA,Industrials,Sweden,SEK,SELL,100862.22,14676,1480253875.16,177121.8,19.68,9001.14,59275.35,2.127,0.1089,0.0047,1.757,0.886,-0.009604,0.0192,FIXED_INCOME,MEDIUM,SELL,83.2,BBB,30322675.89,6.1,Q1,2024
TXN104041,2024-01-13,2024-01-13 13:49:25,Investor AB,INVE,Financials,Sweden,SEK,SELL,438325.49,647,283596594.13,479623.74,10.06,47660.11,886802.08,0.215,0.106,0.0105,0.501,1.651,0.014548,0.02,MIXED,MEDIUM,HOLD,63.2,AAA,4021700.18,6.2,Q1,2024
TXN104046,2024-01-14,2024-01-14 11:22:35,Spotify,SPOT,Technology,Sweden,SEK,DIVIDEND,221137.39,3710,820419720.53,291687.66,25.92,11251.77,70445.28,1.709,0.1503,0.0079,1.556,-0.113,0.033297,0.0017,MIXED,HIGH,BUY,69.6,BBB+,27992781.17,9.4,Q1,2024
TXN104044,2024-01-14,2024-01-14 11:58:45,SEB,SEB,Financials,Sweden,SEK,BUY,319322.42,7494,2393002214.01,247263.23,10.76,22975.66,202441.96,0.467,0.3265,0.0582,1.798,0.539,-0.009381,0.0142,FIXED_INCOME,MEDIUM,SELL,58.7,A+,62922603.89,7.1,Q1,2024
TXN104045,2024-01-14,2024-01-14 10:48:38,SKF,SKF,Industrials,Sweden,SEK,DIVIDEND,303900.4,44764,13603797726.29,157061.0,16.39,9580.46,84385.06,1.975,0.2848,0.0437,1.848,0.984,-0.027825,0.0122,EQUITY,VERY_HIGH,SELL,65.4,AA-,299491952.15,5.3,Q1,2024
TXN104047,2024-01-15,2024-01-15 11:11:46,Boliden,BOLI,Materials,Sweden,SEK,SELL,89397.24,2212,197746701.63,157340.87,12.25,12848.95,58112.96,2.141,0.2311,0.0207,1.387,2.218,-0.000536,0.0103,FIXED_INCOME,MEDIUM,BUY,58.1,BBB-,4225708.93,5.8,Q1,2024
